vendor; model; technologies; 2g; 3g; 4g;
Samsung; Galaxy S9; GSM | CDMA | HSPA | EVDO | LTE; GSM_850 | GSM_900 | GSM_1800 | GSM_1900 | CDMA_800 | CDMA_1900; HSDPA_850 | HSDPA_900 | HSDPA_1700 | HSDPA_1900 | HSDPA_2100 | CDMA_2000; 4G_1 | 4G_2 | 4G_3 | 4G_4 | 4G_5 | 4G_7 | 4G_8 | 4G_12 | 4G_13 | 4G_14 | 4G_17 | 4G_18 | 4G_19 | 4G_20 | 4G_25 | 4G_26 | 4G_28 | 4G_29 | 4G_30 | 4G_32 | 4G_38 | 4G_39 | 4G_40 | 4G_41 | 4G_46 | 4G_66 | 4G_71
Samsung; Galaxy S8; GSM | HSPA | LTE; GSM_850 | GSM_900 | GSM_1800 | GSM_1900; HSDPA_850 | HSDPA_900 | HSDPA_1700 | HSDPA_1900 | HSDPA_2100; 4G_1 | 4G_2 | 4G_3 | 4G_4 | 4G_5 | 4G_7 | 4G_8 | 4G_12 | 4G_13 | 4G_17 | 4G_18 | 4G_19 | 4G_20 | 4G_25 | 4G_26 | 4G_28 | 4G_32 | 4G_38 | 4G_39 | 4G_40 | 4G_41 | 4G_66
Motorola; Nexus 6; GSM | CDMA | HSPA | LTE; GSM_850 | GSM_900 | GSM_1800 | GSM_1900 | CDMA_800 | CDMA_1900; HSDPA_800 | HSDPA_850 | HSDPA_900 | HSDPA_1700 | HSDPA_1800 | HSDPA_1900 | HSDPA_2100; 4G_1 | 4G_2 | 4G_3 | 4G_4 | 4G_5 | 4G_7 | 4G_8 | 4G_9 | 4G_12 | 4G_13 | 4G_17 | 4G_19 | 4G_20 | 4G_25 | 4G_26 | 4G_28 | 4G_29 | 4G_41
OnePlus; OnePlus 9; GSM | CDMA | HSPA | LTE | 5G; GSM_850 | GSM_900 | GSM_1800 | GSM_1900 | CDMA_800 | CDMA_1900; HSDPA_800 | HSDPA_850 | HSDPA_900 | HSDPA_1700 | HSDPA_1800 | HSDPA_1900 | HSDPA_2100; 4G_1 | 4G_2 | 4G_3 | 4G_4 | 4G_5 | 4G_7 | 4G_8 | 4G_12 | 4G_13 | 4G_17 | 4G_18 | 4G_19 | 4G_20 | 4G_25 | 4G_26 | 4G_28 | 4G_30 | 4G_32 | 4G_34 | 4G_38 | 4G_39 | 4G_40 | 4G_41 | 4G_46 | 4G_48 | 4G_66 | 4G_71
Apple; iPhone 13; GSM | CDMA | HSPA | EVDO | LTE | 5G; GSM_850 | GSM_900 | GSM_1800 | GSM_1900 | CDMA_800 | CDMA_1900; HSDPA_850 | HSDPA_900 | HSDPA_1700 | HSDPA_1900 | HSDPA_2100 | CDMA_2000; 4G_1 | 4G_2 | 4G_3 | 4G_4 | 4G_5 | 4G_7 | 4G_8 | 4G_11 | 4G_12 | 4G_13 | 4G_14 | 4G_17 | 4G_18 | 4G_19 | 4G_20 | 4G_21 | 4G_25 | 4G_26 | 4G_28 | 4G_29 | 4G_30 | 4G_32 | 4G_34 | 4G_38 | 4G_39 | 4G_40 | 4G_41 | 4G_42 | 4G_46 | 4G_48 | 4G_66 | 4G_71
Apple; iPhone 12; GSM | CDMA | HSPA | EVDO | LTE | 5G; GSM_850 | GSM_900 | GSM_1800 | GSM_1900 | CDMA_800 | CDMA_1900; HSDPA_850 | HSDPA_900 | HSDPA_1700 | HSDPA_1900 | HSDPA_2100 | CDMA_2000; 4G_1 | 4G_2 | 4G_3 | 4G_4 | 4G_5 | 4G_7 | 4G_8 | 4G_12 | 4G_13 | 4G_14 | 4G_17 | 4G_18 | 4G_19 | 4G_20 | 4G_21 | 4G_25 | 4G_26 | 4G_28 | 4G_29 | 4G_30 | 4G_32 | 4G_34 | 4G_38 | 4G_39 | 4G_40 | 4G_41 | 4G_42 | 4G_46 | 4G_48 | 4G_66 | 4G_71
Apple; iPhone 11; GSM | CDMA | HSPA | EVDO | LTE; GSM_850 | GSM_900 | GSM_1800 | GSM_1900 | CDMA_800 | CDMA_1900; HSDPA_850 | HSDPA_900 | HSDPA_1700 | HSDPA_1900 | HSDPA_2100 | CDMA_2000; 4G_1 | 4G_2 | 4G_3 | 4G_4 | 4G_5 | 4G_7 | 4G_8 | 4G_11 | 4G_12 | 4G_13 | 4G_14 | 4G_17 | 4G_18 | 4G_19 | 4G_20 | 4G_21 | 4G_25 | 4G_26 | 4G_28 | 4G_29 | 4G_30 | 4G_32 | 4G_34 | 4G_38 | 4G_39 | 4G_40 | 4G_41 | 4G_42 | 4G_46 | 4G_48 | 4G_66 | 4G_71
Apple; iPhone X; GSM | HSPA | LTE; GSM_850 | GSM_900 | GSM_1800 | GSM_1900; HSDPA_850 | HSDPA_900 | HSDPA_1700 | HSDPA_1900 | HSDPA_2100; 4G_1 | 4G_2 | 4G_3 | 4G_4 | 4G_5 | 4G_7 | 4G_8 | 4G_12 | 4G_13 | 4G_17 | 4G_18 | 4G_19 | 4G_20 | 4G_25 | 4G_26 | 4G_28 | 4G_29 | 4G_30 | 4G_34 | 4G_38 | 4G_39 | 4G_40 | 4G_41 | 4G_66
Nokia; Nokia 3310; GSM; GSM_900 | GSM_1800;;
